issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,duration_to_resolution,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,problem_extract,resolution_extract,steps_extract,resolution_timestamp_iso,resolution_message_index,contact_reason,contact_reason_original,contact_reason_change,reason_override_why,resolution_why,customer_sentiment_primary,customer_sentiment_scores,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,agent_score,customer_score,resolved,is_resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-40657,Done,Done,NCP Saffron Hill,2025-11-06T07:29:00+00:00,2025-11-06T08:07:00+00:00,38.00,,2.00,2.17,0.50,21,11,10,12,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:a29b2ca8-811a-4678-9c79-760050153dde,true,true,false,0,false,0,"QR code issue unresolved; transfer feature discussed, chat closed without fix.",2,QR code/NFC at Saffron Hill not working; code not registering.,No resolution achieved; issue remains; transfer feature explained but not applied.,"[""Launched new Port App feature to transfer weekly subscription between hubs."", ""Guided user through transfer workflow: map hub, transfer button, cancellation with new subscription, discount, \u00a35 fee."", ""Clarified that a \u00a35 transfer fee applies for hub transfers."", ""Acknowledged QR code issue is being worked on; requested user to retry scanning.""]",,,Request to transfer subscription/pass to a different hub,Hub access or navigation issue,true,"""Transfer my subscription to near by hub"" (line 11); ""You can now transfer your weekly subscription to another hub"" (line 13); transfer fee discussion (line 16).","No definitive fix confirmed for QR issue; chat closed without resolution. Noted quotes: ""We haven't heard back from you, so we are closing this chat now."" and ongoing transfer option discussion.",Frustration,"{""Delight"": 0.0, ""Convenience"": 0.15, ""Trust"": 0.2, ""Frustration"": 0.35, ""Disappointment"": 0.15, ""Concern"": 0.05, ""Hostility"": 0.0, ""Neutral"": 0.1}",false,0,false,0,4,2,false,false,Improve QR fix ETA communication and close with a concrete workaround; reduce transfer friction and clarify resolution steps.,gpt-5-nano,3029,3916,0.001718
CC-40656,Done,Done,Port Marcon Place,2025-11-06T07:25:00+00:00,2025-11-06T07:47:00+00:00,22.00,,2.00,2.00,0.40,13,8,5,6,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:656d9705-51dc-4f26-9fe6-aea8e5c55a0c,true,true,false,0,false,0,Customer is returning a bike; over-12h rental limit cited; chat ended unresolved.,3,Customer is returning bike; rental time exceeded 12-hour limit and may incur penalty.,Rental overage explained; awaiting return confirmation; chat closed unresolved.,"[""Agent asked customer to describe the issue."", ""Agent asked what issue you\u2019re experiencing."", ""Agent informed that rental time exceeded 12-hour limit and penalties may apply."", ""Agent warned about auto-lock if not returned."", ""Agent acknowledged cooperation and offered further assistance."", ""Agent indicated closing the chat due to no further response."", ""Chat closed after no reply from customer.""]",,,Rental finish issue,Info/question about my current ride,true,"Original reason: 'Info/question about my current ride' conflicted with observed issue. Override: ""Your rental time has already exceeded the 12-hour limit. I’m really sorry, but we’re unable to allow any additional time.""","No final confirmation from customer; agent explained overage and penalties, but user did not confirm return; chat closed. Key cues: 'Your rental time has already exceeded the 12-hour limit' and 'We haven't heard back from you, so we are closing this chat now.'",Neutral,"{""Delight"": 0.0476, ""Convenience"": 0.1429, ""Trust"": 0.1429, ""Frustration"": 0.1429, ""Disappointment"": 0.1429, ""Concern"": 0.1429, ""Hostility"": 0.0476, ""Neutral"": 0.1903}",false,0,false,0,4,3,false,false,"Align issue classification with customer-stated details earlier; provide clear return steps and penalties, and log concrete next actions.",gpt-5-nano,2590,4206,0.001812
CC-40655,Done,Done,Q-Park Leicester Square,2025-11-06T07:20:00+00:00,2025-11-06T07:46:00+00:00,26.00,11.00,1.00,1.50,1.30,19,9,10,8,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:f6bbd591-f7aa-4596-9aaa-96d271b6025a,true,true,false,0,false,0,Dock unavailable; agent ended rental; a new bike is available at the green dock.,4,No dock available; customer asked to end rental due to dock shortage at hub.,Agent ended rental manually and advised new bike at green dock.,"[""Agent requested hub video to diagnose dock issue."", ""Agent requested bike ID and parking photo."", ""Agent instructed customer to park bike near a dock to free space."", ""Agent manually ended the rental and advised a new bike at the green dock.""]",2025-11-06T07:31:00+00:00,17,Dock availability issue,Dock availability issue,false,,Agent manually ended the rental (message 17): 'I have manually ended your rental.' and informed 'You can now take a new bike from the available green dock.',Neutral,"{""Delight"": 0.0, ""Convenience"": 0.2, ""Trust"": 0.25, ""Frustration"": 0.15, ""Disappointment"": 0.15, ""Concern"": 0.1, ""Hostility"": 0.0, ""Neutral"": 0.15}",false,0,false,0,4,4,true,true,Improve end-of-rental flow when no dock is available: enable auto-end or provide clearer dock-assignment guidance.,gpt-5-nano,2751,4632,0.001990
CC-40654,Done,Done,NCP Saffron Hill,2025-11-06T07:13:00+00:00,2025-11-06T08:07:00+00:00,54.00,32.00,1.00,1.67,0.50,14,10,4,6,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:7697a667-f166-4854-ae47-2d7a311e80f0,true,true,false,0,false,0,Customer couldn't access Saffron Hill hub due to 'card not registered' QR code; agent fixed QR registration and resolved the issue.,4,Cannot access hub with monthly subscription; QR code shows 'card not registered'.,QR code issue resolved; access restored.,"[""Advised user to ensure QR code visibility and screen brightness."", ""Instructed user to hold phone 2\u20133 inches from scanner."", ""Promised resolution within 10\u201315 minutes and to retry."", ""Reassured user while issue was being addressed."", ""Notified user that QR code issue has been resolved."", ""Offered further assistance.""]",2025-11-06T07:45:00+00:00,12,Hub access or navigation issue,Hub access or navigation issue,false,,Decisive fix: 'The QR code issue has been resolved. You can now use it without any problems.' Chat later closed due to no further response.,Neutral,"{""Delight"": 0.0476, ""Convenience"": 0.0952, ""Trust"": 0.1429, ""Frustration"": 0.2381, ""Disappointment"": 0.1429, ""Concern"": 0.1429, ""Hostility"": 0.0476, ""Neutral"": 0.1428}",false,0,false,0,4,4,true,true,Enhance follow-up after resolution to confirm customer satisfaction before closing the chat.,gpt-5-nano,2654,3309,0.001456
CC-40653,Done,Done,Port Marcon Place,2025-11-06T06:44:00+00:00,2025-11-06T07:00:00+00:00,16.00,16.00,1.00,8.00,0.00,8,5,3,4,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:656d9705-51dc-4f26-9fe6-aea8e5c55a0c,true,true,false,0,false,0,Customer needed to lock the bike to finish rental; agent confirmed lock and closed chat.,5,Customer asked to lock the bike and finish rental; needed time to dress before return.,Bike lock confirmed; issue resolved and chat closed.,"[""02. A: Allow me a moment."", ""05. A: Kindly check I have locked the bike for you please let me know if you need any further assistance."", ""08. A: Since your issue has been resolved, we\u2019ll be closing this chat for now.""]",2025-11-06T07:00:00+00:00,8,Rental finish issue,Info/question about my current ride,true,"""Lock the bike"" (customer) -> ""I have locked the bike for you"" (A) -> ""Since your issue has been resolved, we’ll be closing this chat"" (A)","The agent confirmed the bike was locked: ""I have locked the bike for you"" and then closed the chat: ""we’ll be closing this chat""; customer acknowledged with thanks.",Delight,"{""Delight"": 0.55, ""Convenience"": 0.22, ""Trust"": 0.1, ""Frustration"": 0.03, ""Disappointment"": 0.03, ""Concern"": 0.04, ""Hostility"": 0.01, ""Neutral"": 0.02}",false,0,false,0,5,5,true,true,Maintain a clear final action log and explicit resolution note to simplify closure timing.,gpt-5-nano,2348,2880,0.001269
CC-40652,Done,Done,Q-Park Leicester Square,2025-11-06T06:30:00+00:00,2025-11-06T06:50:00+00:00,20.00,20.00,2.00,3.00,0.75,10,6,4,4,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2072b725-8a2c-4c16-98c2-6b798035ad89,true,true,false,0,false,0,Dock issue at last green dock; agent ended rental from system and closed chat.,4,Customer couldn't dock the bike at the last available green dock; dock not working.,Rental ended from system; chat closed.,"[""Advised docking at alternate green dock."", ""Requested bike and dock QR photo."", ""Ended rental from system."", ""Notified customer of resolution and closed chat.""]",2025-11-06T06:50:00+00:00,10,Rental finish issue,Rental finish issue,false,,Resolution achieved: agent ended rental from our end ('I have ended your rental from our end') and confirmed issue resolved; chat closed (msg 9-10).,Neutral,"{""Delight"": 0.05, ""Convenience"": 0.15, ""Trust"": 0.2, ""Frustration"": 0.15, ""Disappointment"": 0.05, ""Concern"": 0.15, ""Hostility"": 0.05, ""Neutral"": 0.2}",false,0,false,0,4,4,true,true,Summarize the final resolution in the ticket and obtain explicit customer confirmation of closure.,gpt-5-nano,2458,3388,0.001478
CC-40651,Done,Done,No active pass / Other,2025-11-06T06:22:00+00:00,2025-11-06T06:40:00+00:00,18.00,,1.00,5.33,0.00,10,7,3,6,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:1c9ac720-c16a-499b-a434-66e45fea8ddb,true,true,false,0,false,0,Card payment declined; bank blocked attempts; advised customer to contact bank; issue unresolved.,3,Card payment declined; bank blocked further payment attempts.,Bank blocked the card; customer advised to contact bank; resolution not achieved.,"[""Checked billing details for the subscription."", ""Identified bank blocked payment on the card."", ""Advised customer to contact their bank to resolve issue before retry.""]",,,Payment issues,Payment issues,false,,"Agent identified the issue as a bank block on the card: ""bank has blocked further payment attempts"" and instructed the customer to contact their bank to resolve before retrying, but no definitive fix was applied during the chat.",Neutral,"{""Delight"": 0.0, ""Convenience"": 0.15, ""Trust"": 0.15, ""Frustration"": 0.15, ""Disappointment"": 0.15, ""Concern"": 0.15, ""Hostility"": 0.0, ""Neutral"": 0.25}",false,0,false,0,3,3,false,false,Offer alternative payment methods or set a follow-up remind-after-bank-approval flow; provide clear retry guidance once bank unblocks.,gpt-5-nano,2433,2934,0.001295
CC-40650,Done,Done,Port Marcon Place,2025-11-06T03:31:00+00:00,2025-11-06T09:37:00+00:00,366.00,351.00,1.00,3.00,1.25,25,12,12,12,712020:8f5c3870-9bb6-4299-922f-e6f38426666b;712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5e4a22af-c71e-456e-9300-57b8263f46ef,true,true,false,0,false,0,Account blocked due to policy breaches; escalated to Operations and unbanned; customer pledged to comply.,5,Account blocked after policy breaches; customer promised to comply and requested unban.,Account unbanned after escalation; Operations confirmed compliance.,"[""Agent explained unban terms and asked for confirmation to proceed."", ""Agent escalated the unban request to the Operations Team."", ""Operations reviewed the case and unbanned the account."", ""Agent confirmed account unbanned to the customer.""]",2025-11-06T09:22:00+00:00,23,My account is blocked,My account is blocked,true,"""Escalation: Request to Unban Customer Account"" and ""Your account has now been unbanned."" indicate shift from block to unban.","Agent escalated to Operations and the account was unbanned; final confirmation message states ""Your account has now been unbanned.""",Delight,"{""Delight"": 0.6, ""Convenience"": 0.05, ""Trust"": 0.2, ""Frustration"": 0.05, ""Disappointment"": 0.05, ""Concern"": 0.03, ""Hostility"": 0.01, ""Neutral"": 0.01}",false,0,false,0,5,5,true,true,Document unban justification and confirm outcome in a follow-up message to ensure clear closure.,gpt-5-nano,3445,3885,0.001726
CC-40649,Done,Done,No active pass / Other,2025-11-06T03:04:00+00:00,2025-11-06T03:11:00+00:00,7.00,5.00,1.00,1.75,0.29,13,6,7,8,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:ff59c370-2980-4c94-b278-c8c2fbac8f75,true,true,false,0,false,0,Clarified hub-bound policy; cross-hub bike use not allowed; customer acknowledged.,4,Customer asked if a Hackney Downs hub subscription allows using bikes at the Finsbury hub or any other hub.,Hub-bound policy clarified; cross-hub use not allowed; customer acknowledged.,"[""Provide policy clarification: bikes must be from the subscription hub"", ""Ask if further assistance needed"", ""Close chat as concerns addressed""]",2025-11-06T03:09:00+00:00,12,General information request about the service,General information request about the service,false,,"Agent stated policy: 'you are only allowed to use bikes from the hub for which you’ve purchased your subscription.' Customer responded with 'Ok thanks' and 'No', indicating no further issues.",Neutral,"{""Delight"": 0.05, ""Convenience"": 0.15, ""Trust"": 0.25, ""Frustration"": 0.05, ""Disappointment"": 0.15, ""Concern"": 0.15, ""Hostility"": 0.02, ""Neutral"": 0.18}",false,0,false,0,4,4,true,true,Add clear hub-bound usage examples to the FAQ to prevent cross-hub questions.,gpt-5-nano,2521,3603,0.001567
CC-40648,Done,Done,No active pass / Other,2025-11-06T01:17:00+00:00,2025-11-06T01:47:00+00:00,30.00,,2.00,1.20,0.80,23,13,10,10,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:837273cb-aab2-4d21-bc72-519c4fff40c3,true,true,false,0,false,0,3D Secure payment failure halted renewal; user updated payment method; needs to re-purchase; no final renewal confirmed.,3,Subscription renewal failed due to a 3D Secure authentication issue; payment not received and subscription canceled.,Payment method updated; user must re-purchase via app; no renewal confirmed.,"[""Agent identified 3D Secure issue and advised contacting bank"", ""Agent stated payment could not be charged from our side"", ""Agent guided updating payment method via Profile > Payment Info > Add Payment Method"", ""Agent instructed to set new method as default"", ""Customer updated payment method"", ""Agent instructed user to re-purchase via the app; cannot process payment"", ""Agent offered further assistance""]",,,Payment issues,Payment issues,false,,"Resolution not achieved; user updated payment method and was instructed to re-purchase, but there is no evidence of successful renewal and chat was closed (""We are now closing this chat"").",Neutral,"{""Delight"": 0.0, ""Convenience"": 0.15, ""Trust"": 0.15, ""Frustration"": 0.25, ""Disappointment"": 0.25, ""Concern"": 0.1, ""Hostility"": 0.0, ""Neutral"": 0.1}",false,0,false,0,4,3,false,false,Clarify 3D Secure retry steps and provide a streamlined flow to retry purchase after a payment failure.,gpt-5-nano,2904,3388,0.001500
CC-40647,Done,Done,NCP Vintry,2025-11-06T01:14:00+00:00,2025-11-06T01:40:00+00:00,26.00,,1.00,3.43,0.33,25,13,12,14,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:667169b1-1c11-48a1-b3d9-65cc39fcef0a,true,true,false,0,false,0,"Customer can't finish rental; app freeze and QR flow fail; agent says finished, but unresolved.",3,Customer can't finish rental: app freeze while ending ride; dock shows yellow; unable to scan QR codes to end.,"Rental finish claimed by agent, but customer reports ongoing issue; no final confirmation.","[""Instructed user how to end rental via app menu and ensure proper dock/QR flow."", ""Asked user to scan bike QR code and dock QR code."", ""Requested a screenshot of the app error."", ""Suggested restart of the app and retry."", ""Informed customer that the rental had been finished from agent side.""]",,,Rental finish issue,Rental finish issue,false,,"Agent stated 'We have finsihed your rental from our side' (line 23), while customer replied 'I’m still experiencing it' (line 22), indicating unresolved status.",Frustration,"{""Delight"": 0.0, ""Convenience"": 0.05, ""Trust"": 0.05, ""Frustration"": 0.55, ""Disappointment"": 0.2, ""Concern"": 0.05, ""Hostility"": 0.0, ""Neutral"": 0.1}",false,0,false,0,4,2,false,false,Confirm final rental status with the customer and provide explicit success steps; avoid closing chat until success is verified.,gpt-5-nano,2932,5103,0.002188
