issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,extract_customer_problem,contact_reason,contact_reason_original,agent_score,customer_score,resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-39274,Done,Done,Q-park Queensway,2025-10-22T17:59:00+00:00,2025-10-22T18:34:00+00:00,35,1,11.75,0,7,5,2,2,712020:938aebe2-3534-4413-a71d-6c414201de4b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c3197beb-e151-454c-9ed4-e5c896dd5e45,TRUE,TRUE,FALSE,0,FALSE,0,Customer wanted to change their weekly rental to a monthly subscription. Agent informed them that transfers are not allowed and they can purchase a monthly subscription after the weekly one expires.,4,Customer wants to change their weekly rental to a monthly subscription.,info/question about my current subscription / pass,info/question about my current subscription / pass,4,3,TRUE,Provide more detailed information about subscription options and potential benefits of switching.,gpt-4o-mini,3783,134,0.005183
CC-39273,Done,Done,Q-Park Tower Bridge,2025-10-22T17:53:00+00:00,2025-10-22T18:33:00+00:00,40,2,17,0,5,4,1,2,712020:938aebe2-3534-4413-a71d-6c414201de4b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:18856cd6-a797-4d6f-a03b-0e416aa0d808,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported no toilet paper in the bathroom. Agent acknowledged the issue and promised to inform management. The chat was closed without further customer interaction.,4,No toilet paper in the bathroom.,General complaint,General complaint,4,3,TRUE,Encourage customers to provide feedback or follow-up questions to ensure their concerns are fully addressed.,gpt-4o-mini,3708,123,0.00504
CC-39272,Done,Done,Port Marcon Place,2025-10-22T16:54:00+00:00,2025-10-22T17:42:00+00:00,48,1,5.3,0.4,22,12,10,14,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e3d5eca4-a906-434e-95d3-f751ee6fecb4,TRUE,TRUE,FALSE,0,FALSE,0,"Customer faced issues unlocking a bike due to a buggy app, resulting in a penalty for not returning it. Agent explained the situation but could not adjust the penalty.",3,Customer was unable to unlock a bike due to app issues and incurred a penalty for not returning it.,E-bike rental finish issue,info/question about my current subscription / pass,3,4,FALSE,Encourage customers to report issues immediately to avoid penalties.,gpt-4o-mini,4556,136,0.00612
CC-39271,Done,Done,Port Marcon Place,2025-10-22T16:34:00+00:00,2025-10-22T16:52:00+00:00,18,2,6.67,0,8,5,3,4,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:9788abf0-8a9d-41fb-9f4f-afff0c4a2a40,TRUE,TRUE,FALSE,0,FALSE,0,Customer inquired about mobile holders on bicycles. Agent provided information about wireless charging for phones on e-bikes. Customer thanked the agent.,5,Customer asked if bicycles have mobile holders.,General information request about the service,General information request about the service,5,5,TRUE,Continue providing clear and concise information as done in this interaction.,gpt-4o-mini,3821,121,0.005166
CC-39270,Done,Done,NCP Finsbury,2025-10-22T16:04:00+00:00,2025-10-22T16:37:00+00:00,33,1,8.6,1.67,9,5,4,3,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2cf89e41-9e83-41a1-bcaf-d7a485e62570,TRUE,TRUE,FALSE,0,FALSE,0,The customer inquired about a payment issue and requested to renew their weekly subscription. The agent informed them of a canceled transaction due to insufficient funds.,3,The customer faced a payment issue and wanted to renew their weekly subscription.,Payment issues,info/question about my current subscription / pass,4,3,FALSE,Clarify the payment process and provide steps to ensure successful subscription renewal.,gpt-4o-mini,3833,127,0.005209
CC-39269,Done,Done,Q-Park Leicester Square,2025-10-22T16:04:00+00:00,2025-10-22T16:17:00+00:00,13,1,1.44,0.5,26,12,14,13,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:4e6f043b-4b4d-47ce-b146-f19ede23ccff,TRUE,TRUE,FALSE,0,FALSE,0,The customer initially requested to cancel their subscription but later decided not to proceed with the cancellation after discussing a discount code.,4,The customer wanted to cancel their subscription but later changed their mind.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,4,TRUE,Ensure to clarify the customer's intent earlier to avoid confusion about cancellation.,gpt-4o-mini,4413,122,0.005881
CC-39268,Done,Done,NCP Finsbury,2025-10-22T15:46:00+00:00,2025-10-22T15:59:00+00:00,13,1,1.88,0.43,17,10,7,8,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:17a35f1a-b09b-484b-8a3f-70f9eaadd6cb,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a flat rear tire on their e-bike while riding. Agent assisted by confirming the issue and manually ending the rental, allowing the customer to take a new bike.",5,Flat rear tire on e-bike.,E-bike damage issue,E-bike damage issue,5,4,TRUE,Ensure to ask for any additional issues before closing the chat.,gpt-4o-mini,4077,125,0.005492
CC-39267,Done,Done,Q-Park Tower Bridge,2025-10-22T15:11:00+00:00,2025-10-22T17:08:00+00:00,117,1,10.08,2.4,34,14,20,18,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:0f9887aa-1771-49b1-8c00-341a369c8c19,TRUE,TRUE,FALSE,0,FALSE,0,Customer injured while using a bike and unable to return it. They expressed frustration over potential charges and requested a settlement. Agent provided information on penalties and requested documentation.,3,"Customer was injured while using a bike and could not return it, leading to concerns about charges.",E-bike damage issue,Info/question about my current ride,4,3,FALSE,Consider offering more empathetic responses and alternative solutions for customers in distress.,gpt-4o-mini,5602,137,0.00738
CC-39266,Done,Done,NCP Vintry,2025-10-22T15:08:00+00:00,2025-10-22T16:18:00+00:00,70,1,13.83,0,15,8,7,6,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b760c687-c9cc-4671-a9ec-e33d26d11940,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested a refund for their subscription cancellation but was informed it fell outside the refund eligibility window. The agent provided guidance on cancellation procedures.,3,Customer wants to cancel their subscription and receive a refund.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,3,FALSE,Provide clearer information on refund eligibility earlier in the conversation.,gpt-4o-mini,4068,122,0.005467
CC-39265,Done,Done,Port Marcon Place,2025-10-22T14:44:00+00:00,2025-10-22T15:00:00+00:00,16,3,9.5,0,5,4,1,2,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e3d5eca4-a906-434e-95d3-f751ee6fecb4,TRUE,TRUE,FALSE,0,FALSE,0,The customer initiated contact but did not provide specific issues. The agent attempted to engage but closed the chat after receiving no response.,2,The customer did not specify any issues.,Issue unknown,Issue unknown,3,2,FALSE,Encourage the customer to provide more details about their issue to facilitate better assistance.,gpt-4o-mini,3676,119,0.004982
CC-39264,Done,Done,ParkBee Lanark Road,2025-10-22T14:41:00+00:00,2025-10-22T15:28:00+00:00,47,1,5.18,3.67,15,11,4,7,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e70fd985-2ffe-4cea-9cdc-b5477385879d,TRUE,TRUE,FALSE,0,FALSE,0,"Customer requested cancellation and refund of a weekly subscription due to illness. Agent escalated the request, and the refund was processed successfully.",5,Customer was charged for a subscription they did not use due to illness.,Request to cancel weekly subscription,Request to cancel weekly subscription,5,4,TRUE,Ensure to confirm the cancellation and refund process clearly to the customer.,gpt-4o-mini,4402,126,0.005887
CC-39263,Done,Done,NCP Finsbury,2025-10-22T14:30:00+00:00,2025-10-22T15:30:00+00:00,60,1,7.25,0.88,17,9,8,10,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:667169b1-1c11-48a1-b3d9-65cc39fcef0a,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested a goodwill gesture for a fee due to an injury that delayed bike return. Agent required medical documentation to process the request.,4,"Customer was injured and unable to return the bike on time, seeking a fee waiver.",Refund request,info/question about my current subscription / pass,4,3,FALSE,Consider offering alternative solutions if documentation is not available.,gpt-4o-mini,4313,123,0.005766
CC-39262,Done,Done,Port Bancroft Road,2025-10-22T14:28:00+00:00,2025-10-22T14:31:00+00:00,3,1,1.5,0.2,13,8,5,3,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c596ce3c-e0e8-43b2-8aa1-f360305eee26,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a lack of toilet supplies at the Bancroft Road hub. Agent acknowledged the issue and promised to forward feedback to the facilities team.,4,No tissue or hand washing liquid in the toilet at the Bancroft Road hub.,General complaint,General complaint,4,5,TRUE,Consider providing a more proactive solution or timeline for when the issue will be addressed.,gpt-4o-mini,3949,132,0.005372
CC-39261,Done,Duplicate,,2025-10-22T13:27:00+00:00,2025-10-22T13:30:00+00:00,3,1,1,1,5,3,2,3,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2605a656-23c1-4785-9f4a-f5f1fd481ae6,TRUE,TRUE,FALSE,0,FALSE,0,The customer inquired about a weekly subscription due to bike availability issues. The agent advised against opening duplicate chats and provided a link indicating the issue was a duplicate.,3,The customer is facing issues with bike availability and is seeking a weekly subscription.,Duplicate,Duplicate,4,3,FALSE,Provide clearer guidance on how to resolve the bike availability issue instead of just linking to a duplicate.,gpt-4o-mini,3672,135,0.005054
CC-39260,Done,Done,Q-park Queensway,2025-10-22T13:19:00+00:00,2025-10-22T14:40:00+00:00,81,1,9.8,0.6,16,10,6,9,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2605a656-23c1-4785-9f4a-f5f1fd481ae6,TRUE,TRUE,FALSE,0,FALSE,0,Customer faced issues connecting their bike to the charger and wanted a new weekly subscription. Agent provided troubleshooting steps and informed the customer about subscription availability.,4,Customer unable to connect bike to charger and wants a new weekly subscription.,Rental finish issue,Rental finish issue,4,3,FALSE,Ensure to clarify subscription availability earlier and provide more proactive follow-up.,gpt-4o-mini,4245,126,0.005699
CC-39259,Done,Duplicate,,2025-10-22T13:02:00+00:00,2025-10-22T13:12:00+00:00,10,,,,3,0,3,0,,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:32131ba3-e8e4-4271-bd51-5bf46b081e1b,,,FALSE,0,FALSE,0,"Customer reports an issue with their account related to bank transactions, stating that money is not being deducted from their account.",2,Customer is experiencing issues with their account bank transactions.,Payment issues,Duplicate,1,3,FALSE,Promptly acknowledge the customer's issue and provide guidance on how to resolve payment problems.,gpt-4o-mini,3599,119,0.00489
CC-39258,Done,Done,Q-park Queensway,2025-10-22T12:57:00+00:00,2025-10-22T13:19:00+00:00,22,1,3,0.3,20,10,10,12,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2605a656-23c1-4785-9f4a-f5f1fd481ae6,TRUE,TRUE,FALSE,0,FALSE,0,The customer forgot to pay their weekly subscription and found it canceled. They inquired about reactivating it and were informed they need to finish their rental and purchase a new subscription.,3,"The customer forgot to pay their weekly subscription, which led to its cancellation.",Request to cancel weekly subscription,info/question about my current subscription / pass,3,3,FALSE,Provide clearer instructions on how to proceed after a subscription cancellation.,gpt-4o-mini,4318,136,0.005834
CC-39257,Done,Done,NCP Finsbury,2025-10-22T13:07:00+00:00,2025-10-22T14:41:00+00:00,94,4,34.33,18,7,6,1,2,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:32131ba3-e8e4-4271-bd51-5bf46b081e1b,TRUE,TRUE,FALSE,0,FALSE,0,"The customer faced payment issues due to insufficient funds, preventing subscription renewal. The agent advised to manually purchase the subscription after checking the account.",4,The customer had an unsuccessful transaction due to insufficient funds.,Payment issues,Payment issues,4,3,TRUE,Encourage the customer to check their account balance before attempting a transaction.,gpt-4o-mini,3787,122,0.00513
CC-39256,Done,Done,Q-Park Pimlico,2025-10-22T12:56:00+00:00,2025-10-22T13:00:00+00:00,4,2,1.67,0.2,11,6,5,4,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:8028f60b-1777-4b8f-b198-30c359da9426,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested to close auto-renewal payments for their subscription. Agent provided clear instructions on how to cancel the subscription.,5,Customer wants to close auto-renewal payments.,Request to cancel weekly subscription,info/question about my current subscription / pass,5,5,TRUE,Continue providing clear and concise instructions to enhance customer understanding.,gpt-4o-mini,3905,118,0.005252
CC-39255,Done,Done,Q-Park Leicester Square,2025-10-22T12:49:00+00:00,2025-10-22T13:20:00+00:00,31,2,3.38,0.7,24,14,10,12,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b7bf7656-b940-4c8d-a51b-46621c2ae40d,TRUE,TRUE,FALSE,0,FALSE,0,The customer inquired about turning off auto-renew for their subscription and whether they would need to pay a fee to restart it. The agent confirmed the process and assisted with cancellation.,4,The customer wanted to cancel the auto-renewal of their subscription and clarify future charges.,Request to cancel weekly subscription,info/question about my current subscription / pass,4,4,TRUE,Ensure to confirm the cancellation status more clearly to enhance customer confidence.,gpt-4o-mini,4460,140,0.006024
CC-39254,Done,Done,No active pass / Other,2025-10-22T12:44:00+00:00,2025-10-22T13:24:00+00:00,40,1,14.2,,6,5,1,1,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:72084a53-d864-4650-a6a3-3db25c18cc1a,TRUE,TRUE,FALSE,0,FALSE,0,"The customer inquired about renting an electric bike. The agent provided detailed steps on how to rent, including app download and payment methods. The chat was closed without further customer response.",4,The customer wanted to know how to rent an electric bike.,General information request about the service,General information request about the service,4,3,TRUE,Encourage the customer to ask follow-up questions to ensure clarity.,gpt-4o-mini,3869,135,0.005291
CC-39253,Done,Done,Q-Park Oxford street,2025-10-22T12:40:00+00:00,2025-10-22T13:54:00+00:00,74,7,4.85,6.17,27,15,12,14,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e89b5ebd-eab1-4aff-8021-a656397c5526,FALSE,TRUE,FALSE,0,FALSE,0,"The customer had their account blocked due to policy violations. After paying a penalty, the agent facilitated the unbanning of the account, ensuring the customer understood the terms.",4,The customer's account was blocked due to policy violations.,My account is blocked,My account is blocked,4,4,TRUE,Provide clearer timelines for resolution to manage customer expectations.,gpt-4o-mini,4838,126,0.00641
CC-39252,Done,Done,Q-Park Pimlico,2025-10-22T12:32:00+00:00,2025-10-22T13:21:00+00:00,49,1,9.14,1.73,19,7,12,7,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b8fb6321-e4d0-45c0-acd8-97e9d95a92f2,TRUE,TRUE,FALSE,0,FALSE,0,"Customer disputes a £25 penalty for unauthorized bike unlock, claiming no wrongdoing. Agent explains penalty is final per policy. Customer remains dissatisfied.",2,Customer is disputing a £25 penalty for allegedly unlocking a bike without a valid rental.,General complaint,info/question about my current subscription / pass,3,2,FALSE,Provide clearer evidence or options for the customer to appeal the penalty to improve satisfaction.,gpt-4o-mini,4152,131,0.005611
CC-39251,Done,Done,NCP Vintry,2025-10-22T12:32:00+00:00,2025-10-22T13:51:00+00:00,79,1,8.27,7.5,24,12,12,10,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e99ff758-ebdc-4e5b-9f20-a206bae77115,TRUE,TRUE,FALSE,0,FALSE,0,The customer requested the removal of a £25 penalty for docking a bike during maintenance. The agent confirmed the penalty removal and issued a £12.95 compensation refund.,4,The customer was charged a penalty for docking a bike during maintenance.,Refund request,info/question about my current subscription / pass,4,4,TRUE,Ensure timely responses to customer messages to maintain engagement.,gpt-4o-mini,4343,126,0.005816
CC-39250,Done,Done,NCP Vintry,2025-10-22T12:16:00+00:00,2025-10-22T12:20:00+00:00,4,1,1.29,0.25,12,8,4,5,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d199c5fe-ab26-4cb6-96b7-e01182041dba,TRUE,TRUE,FALSE,0,FALSE,0,Customer inquired about bike availability at NCP Vintry hub and requested a subscription transfer to NCP Bancroft Road. Agent provided transfer instructions and confirmed bike availability soon.,4,Customer needed a bike to start work but found none available at their assigned hub.,E-bike availability issue,E-bike availability issue,4,5,TRUE,Provide clearer initial instructions on how to transfer subscriptions to enhance customer understanding.,gpt-4o-mini,4301,137,0.005819
CC-39249,Done,Done,NCP Vintry,2025-10-22T11:31:00+00:00,2025-10-22T12:21:00+00:00,50,1,8.5,0.78,17,8,9,6,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c20851ab-c32b-48e7-b340-607ed124a7ed,TRUE,TRUE,FALSE,0,FALSE,0,Customer faced issues docking the bike to end the rental. Agent provided steps but the customer reported repeated failures. The agent manually ended the rental.,4,Customer unable to dock bike to end rental.,Rental finish issue,Rental finish issue,4,3,TRUE,Ensure to confirm if the customer has followed all steps before suggesting manual intervention.,gpt-4o-mini,4203,123,0.005634
CC-39248,Done,Done,NCP Vintry,2025-10-22T11:23:00+00:00,2025-10-22T12:21:00+00:00,58,1,4.75,0.9,25,15,10,16,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d14e3404-11fa-455d-bd02-423f6b84ab7b,TRUE,TRUE,FALSE,0,FALSE,0,Customer faced issues with exceeding the 12-hour rental limit due to a system outage. Agent clarified the situation and confirmed no penalties would apply after the customer switched bikes.,4,Customer was confused about penalties for exceeding the rental time due to a system issue.,Info/question about my current ride,Info/question about my current ride,4,3,TRUE,Ensure to empathize more with the customer's situation regarding the system outage.,gpt-4o-mini,4607,137,0.006186
